T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN,date,studyName
22.3,27.85,15.77,0.39,65.47,2.8,28.85,2024-05-29,TCAP_2023_MANKS
21.12,24.95,17.5,6.65,84.39,3.62,9.99,2024-05-30,TCAP_2023_MANKS
19.54,22.91,16.25,6.9,87.62,2.21,11.49,2024-05-31,TCAP_2023_MANKS
20.93,25.62,15.32,9.88,79.84,1.26,24.52,2024-06-01,TCAP_2023_MANKS
22.97,28.45,18.7,5.4,81.43,3.76,19.14,2024-06-02,TCAP_2023_MANKS
22.83,26.65,20.01,5.17,88.15,1.67,15.21,2024-06-03,TCAP_2023_MANKS
23.41,28.04,16.9,10.56,86.3,1.74,20.25,2024-06-04,TCAP_2023_MANKS
22.22,30.17,12.84,0.35,62.77,1.82,31.03,2024-06-05,TCAP_2023_MANKS
23.06,27.92,17.13,0.39,55.13,2.15,28.8,2024-06-06,TCAP_2023_MANKS
24.39,30.94,15.95,6.21,64.02,3.18,21.58,2024-06-07,TCAP_2023_MANKS
25.34,30.34,20.58,12.1,80.1,3.48,24.56,2024-06-08,TCAP_2023_MANKS
21.19,26.24,16.69,13.11,66.57,2.8,29.73,2024-06-09,TCAP_2023_MANKS
21.88,27.88,14.8,0.0,58.63,1.48,30.44,2024-06-10,TCAP_2023_MANKS
22.75,28.76,16.25,0.0,62.35,2.42,26.33,2024-06-11,TCAP_2023_MANKS
25.37,32.27,17.34,0.0,62.91,4.3,30.16,2024-06-12,TCAP_2023_MANKS
28.96,36.9,22.38,2.35,66.51,3.69,27.26,2024-06-13,TCAP_2023_MANKS
26.6,31.66,21.57,4.36,77.58,3.67,26.71,2024-06-14,TCAP_2023_MANKS
27.05,32.0,23.04,20.22,75.11,4.33,20.38,2024-06-15,TCAP_2023_MANKS
26.91,31.62,22.9,2.55,75.45,4.73,24.74,2024-06-16,TCAP_2023_MANKS
27.51,32.18,22.52,0.32,70.75,5.91,27.96,2024-06-17,TCAP_2023_MANKS
26.75,29.56,23.48,12.26,75.99,6.57,15.05,2024-06-18,TCAP_2023_MANKS
22.31,25.03,18.43,20.74,88.16,2.25,10.89,2024-06-19,TCAP_2023_MANKS
25.61,31.81,18.72,0.03,76.19,2.24,27.04,2024-06-20,TCAP_2023_MANKS
27.55,32.42,21.77,0.17,68.99,4.19,26.36,2024-06-21,TCAP_2023_MANKS
29.07,35.14,24.33,0.0,65.48,4.74,25.68,2024-06-22,TCAP_2023_MANKS
27.24,33.81,20.66,0.0,67.31,1.58,30.52,2024-06-23,TCAP_2023_MANKS
31.02,38.75,24.25,0.33,56.36,4.43,29.84,2024-06-24,TCAP_2023_MANKS
31.03,37.05,25.35,0.81,57.79,3.69,26.16,2024-06-25,TCAP_2023_MANKS
27.7,32.61,23.0,2.97,70.97,2.57,29.44,2024-06-26,TCAP_2023_MANKS
26.12,31.7,20.62,0.44,61.52,3.73,15.54,2024-06-27,TCAP_2023_MANKS
29.35,37.6,21.89,8.06,65.04,4.21,22.13,2024-06-28,TCAP_2023_MANKS
26.65,30.59,20.96,2.33,65.58,3.36,26.16,2024-06-29,TCAP_2023_MANKS
20.51,22.61,17.3,1.84,69.83,2.82,20.53,2024-06-30,TCAP_2023_MANKS
25.8,33.28,17.53,14.01,73.74,4.65,18.58,2024-07-01,TCAP_2023_MANKS
24.92,33.22,17.68,0.01,59.29,1.88,21.65,2023-09-25,YT_Neo_23
25.22,34.03,17.57,0.0,47.43,1.81,21.71,2023-09-26,YT_Neo_23
26.23,34.91,18.67,0.0,48.03,2.12,20.65,2023-09-27,YT_Neo_23
27.39,35.2,20.33,0.0,47.61,3.25,20.66,2023-09-28,YT_Neo_23
28.23,35.39,21.44,0.0,50.8,4.44,18.91,2023-09-29,YT_Neo_23
27.6,35.06,20.75,0.0,51.39,3.98,20.43,2023-09-30,YT_Neo_23
26.72,33.96,19.67,0.0,46.85,2.9,17.89,2023-10-01,YT_Neo_23
26.12,33.04,19.19,0.0,46.43,2.78,17.0,2023-10-02,YT_Neo_23
26.3,32.26,21.19,0.05,48.29,4.43,10.4,2023-10-03,YT_Neo_23
23.99,28.22,20.74,18.85,70.9,2.93,9.52,2023-10-04,YT_Neo_23
21.84,28.5,17.5,0.12,65.65,2.75,17.25,2023-10-05,YT_Neo_23
17.41,25.45,11.23,0.0,45.49,3.15,15.56,2023-10-06,YT_Neo_23
13.8,20.76,6.07,0.0,39.17,1.63,20.43,2023-10-07,YT_Neo_23
17.4,26.56,9.07,0.0,46.9,3.08,19.7,2023-10-08,YT_Neo_23
20.3,29.89,12.0,0.0,58.0,1.76,19.14,2023-10-09,YT_Neo_23
21.8,31.59,13.54,0.0,57.49,3.23,18.78,2023-10-10,YT_Neo_23
22.25,28.71,17.61,0.0,71.67,5.54,16.73,2023-10-11,YT_Neo_23
21.24,28.65,16.2,1.49,70.83,6.22,11.02,2023-10-12,YT_Neo_23
16.81,21.78,11.55,0.08,52.38,4.84,19.2,2023-10-13,YT_Neo_23
13.16,19.45,8.14,0.0,51.41,4.36,18.87,2023-10-14,YT_Neo_23
12.03,18.46,7.6,0.0,58.39,3.94,11.09,2023-10-15,YT_Neo_23
11.56,18.87,4.27,0.0,49.65,2.21,18.71,2023-10-16,YT_Neo_23
14.47,24.53,4.94,0.0,43.89,2.66,18.31,2023-10-17,YT_Neo_23
17.61,28.19,9.85,0.0,47.39,2.95,17.39,2023-10-18,YT_Neo_23
18.48,28.14,10.0,0.0,42.39,2.27,17.91,2023-10-19,YT_Neo_23
21.17,31.85,12.26,0.0,39.59,1.65,18.16,2023-10-20,YT_Neo_23
21.44,27.51,17.15,0.0,38.45,2.35,12.29,2023-10-21,YT_Neo_23
21.0,30.54,12.44,0.0,53.31,3.24,13.76,2023-10-22,YT_Neo_23
21.56,27.02,17.99,2.85,81.35,4.22,11.83,2023-10-23,YT_Neo_23
21.68,25.87,19.11,36.38,90.73,5.43,2.99,2023-10-24,YT_Neo_23
21.48,24.06,19.06,14.33,91.25,4.74,3.17,2023-10-25,YT_Neo_23
22.42,28.05,18.09,0.68,83.71,4.56,15.23,2023-10-26,YT_Neo_23
15.3,22.1,9.01,0.84,71.42,4.28,11.3,2023-10-27,YT_Neo_23
8.07,11.62,3.87,12.68,74.44,3.77,3.77,2023-10-28,YT_Neo_23
2.24,3.67,-0.14,14.84,84.27,5.27,1.98,2023-10-29,YT_Neo_23
1.76,7.14,-2.86,0.0,63.12,3.09,16.92,2023-10-30,YT_Neo_23
1.6,8.16,-2.49,0.0,59.01,3.3,15.57,2023-10-31,YT_Neo_23
3.25,12.37,-4.74,0.01,59.02,2.76,16.31,2023-11-01,YT_Neo_23
8.02,17.69,0.87,0.0,63.65,4.18,15.77,2023-11-02,YT_Neo_23
11.93,21.37,4.28,0.0,72.0,3.94,15.23,2023-11-03,YT_Neo_23
15.82,23.33,8.93,0.0,82.49,2.26,13.91,2023-11-04,YT_Neo_23
18.27,25.48,13.08,0.0,82.15,3.0,14.42,2023-11-05,YT_Neo_23
18.62,26.36,14.15,0.0,78.92,3.67,14.37,2023-11-06,YT_Neo_23
19.47,28.1,11.92,0.0,78.61,3.9,14.62,2023-11-07,YT_Neo_23
18.15,24.76,13.31,0.0,73.97,3.83,14.67,2023-11-08,YT_Neo_23
11.38,15.36,7.49,0.36,56.39,3.74,4.96,2023-11-09,YT_Neo_23
9.58,18.14,3.07,0.0,47.35,2.08,14.3,2023-11-10,YT_Neo_23
10.61,17.91,5.46,0.0,60.22,1.81,9.01,2023-11-11,YT_Neo_23
12.25,20.92,5.01,0.0,71.61,1.59,13.79,2023-11-12,YT_Neo_23
12.56,21.37,5.68,0.0,68.22,1.58,13.99,2023-11-13,YT_Neo_23
12.24,20.91,6.21,0.0,57.41,1.92,14.07,2023-11-14,YT_Neo_23
13.44,22.17,6.76,0.0,66.68,2.08,13.43,2023-11-15,YT_Neo_23
13.83,20.2,8.08,0.0,73.73,4.46,9.57,2023-11-16,YT_Neo_23
12.38,17.87,8.44,0.0,77.18,2.34,5.86,2023-11-17,YT_Neo_23
12.35,20.74,7.07,0.0,58.45,1.53,13.55,2023-11-18,YT_Neo_23
13.44,16.43,10.57,9.2,88.38,4.95,2.22,2023-11-19,YT_Neo_23
12.34,17.43,7.07,1.42,82.58,4.56,5.31,2023-11-20,YT_Neo_23
7.51,13.11,2.15,0.01,56.61,5.08,10.93,2023-11-21,YT_Neo_23
6.39,15.44,-0.63,0.0,52.25,1.82,13.49,2023-11-22,YT_Neo_23
8.97,19.21,1.9,0.0,57.69,2.39,12.72,2023-11-23,YT_Neo_23
5.05,10.36,1.24,0.0,66.0,3.41,11.99,2023-11-24,YT_Neo_23
3.0,11.39,-1.64,8.81,78.66,2.81,4.0,2023-11-25,YT_Neo_23
-0.4,7.13,-5.9,0.01,74.74,3.28,13.37,2023-11-26,YT_Neo_23
2.36,11.32,-4.41,0.54,66.3,1.95,13.01,2023-11-27,YT_Neo_23
5.15,15.04,-2.23,0.03,63.52,2.51,12.89,2023-11-28,YT_Neo_23
8.21,17.52,1.14,0.01,71.99,3.18,11.33,2023-11-29,YT_Neo_23
10.18,14.09,4.13,8.25,87.99,3.7,1.98,2023-11-30,YT_Neo_23
4.6,9.14,0.88,0.02,75.91,2.76,3.46,2023-12-01,YT_Neo_23
4.72,15.09,-1.16,0.03,81.5,2.41,6.83,2023-12-02,YT_Neo_23
5.38,15.68,-2.48,0.04,68.74,2.84,12.49,2023-12-03,YT_Neo_23
5.7,13.98,-0.64,0.02,54.65,2.41,10.96,2023-12-04,YT_Neo_23
6.38,14.53,1.34,0.0,58.6,2.21,12.06,2023-12-05,YT_Neo_23
7.98,16.91,0.56,0.0,60.3,3.2,11.81,2023-12-06,YT_Neo_23
12.74,20.33,6.54,0.0,73.57,6.34,10.95,2023-12-07,YT_Neo_23
13.31,18.82,6.32,0.0,75.07,4.14,11.23,2023-12-08,YT_Neo_23
5.56,10.67,0.56,0.0,58.01,4.33,11.88,2023-12-09,YT_Neo_23
2.2,10.28,-4.11,0.0,48.96,2.54,11.95,2023-12-10,YT_Neo_23
5.34,15.52,-2.36,0.0,54.06,1.8,11.44,2023-12-11,YT_Neo_23
7.6,13.97,1.27,0.0,62.09,2.03,8.06,2023-12-12,YT_Neo_23
8.45,15.46,3.06,0.34,69.49,2.48,8.65,2023-12-13,YT_Neo_23
8.28,14.84,2.51,8.48,69.37,3.03,8.26,2023-12-14,YT_Neo_23
7.51,10.11,2.72,16.64,90.45,2.71,2.19,2023-12-15,YT_Neo_23
5.13,11.96,0.14,0.0,72.98,2.8,11.7,2023-12-16,YT_Neo_23
6.89,16.74,0.09,0.0,70.45,1.8,11.38,2023-12-17,YT_Neo_23
4.83,10.88,0.64,0.0,61.42,2.76,11.68,2023-12-18,YT_Neo_23
5.5,13.39,-0.09,0.0,52.19,4.83,10.39,2023-12-19,YT_Neo_23
9.64,15.19,5.13,0.0,83.69,4.63,3.93,2023-12-20,YT_Neo_23
13.14,16.65,10.81,0.96,90.19,3.85,3.25,2023-12-21,YT_Neo_23
13.11,19.32,8.67,0.18,87.67,2.06,7.52,2023-12-22,YT_Neo_23
13.75,19.4,8.2,5.92,91.1,3.92,3.85,2023-12-23,YT_Neo_23
13.23,18.31,3.95,27.91,85.16,5.16,4.2,2023-12-24,YT_Neo_23
2.18,6.31,-2.03,0.0,60.39,5.14,10.34,2023-12-25,YT_Neo_23
1.46,7.3,-3.51,0.0,63.05,3.18,9.57,2023-12-26,YT_Neo_23
0.94,5.39,-1.88,0.0,71.18,3.57,11.35,2023-12-27,YT_Neo_23
-0.09,5.79,-3.92,0.0,71.56,2.73,9.04,2023-12-28,YT_Neo_23
1.75,9.91,-3.05,0.0,69.73,3.4,11.82,2023-12-29,YT_Neo_23
4.53,14.41,-2.79,0.0,61.85,1.79,11.21,2023-12-30,YT_Neo_23
2.6,6.39,-1.48,0.0,71.34,3.39,8.43,2023-12-31,YT_Neo_23
-0.56,4.86,-4.68,0.0,78.44,1.58,10.71,2024-01-01,YT_Neo_23
1.87,7.47,-2.01,0.0,79.06,1.65,5.87,2024-01-02,YT_Neo_23
2.63,9.89,-2.77,0.0,82.95,1.58,11.79,2024-01-03,YT_Neo_23
3.77,10.28,-2.72,2.5,82.65,2.98,10.0,2024-01-04,YT_Neo_23
2.94,4.89,0.99,4.74,93.95,3.36,2.26,2024-01-05,YT_Neo_23
1.88,7.81,-1.33,0.01,81.92,2.55,7.29,2024-01-06,YT_Neo_23
4.33,11.72,-3.34,0.0,61.88,3.78,9.7,2024-01-07,YT_Neo_23
5.92,12.39,0.89,12.81,79.32,5.49,4.12,2024-01-08,YT_Neo_23
-0.5,4.62,-3.42,0.94,65.79,6.42,8.43,2024-01-09,YT_Neo_23
2.9,11.73,-3.46,0.0,57.75,3.12,12.84,2024-01-10,YT_Neo_23
6.38,15.97,-1.12,0.06,60.93,3.02,10.42,2024-01-11,YT_Neo_23
-4.04,2.73,-8.44,0.05,59.81,5.85,13.28,2024-01-12,YT_Neo_23
-8.25,-5.97,-14.7,0.0,59.51,5.37,12.18,2024-01-13,YT_Neo_23
-14.37,-11.53,-16.46,0.21,59.28,4.16,4.27,2024-01-14,YT_Neo_23
-12.02,-8.07,-14.81,0.0,56.72,4.65,11.64,2024-01-15,YT_Neo_23
-10.06,-4.12,-14.87,0.0,50.4,3.02,12.93,2024-01-16,YT_Neo_23
-2.54,5.75,-9.91,0.0,51.47,6.03,13.13,2024-01-17,YT_Neo_23
0.62,7.14,-5.31,0.17,66.55,3.8,12.79,2024-01-18,YT_Neo_23
-7.37,-3.67,-10.78,0.0,52.49,5.3,12.99,2024-01-19,YT_Neo_23
-6.37,-1.11,-11.61,0.0,63.57,2.46,12.6,2024-01-20,YT_Neo_23
-2.18,1.44,-5.79,1.19,73.45,5.08,2.93,2024-01-21,YT_Neo_23
0.11,1.38,-1.31,5.27,92.06,3.1,4.28,2024-01-22,YT_Neo_23
1.84,5.51,0.04,2.48,95.91,1.1,2.96,2024-01-23,YT_Neo_23
2.89,6.92,0.49,1.27,96.76,1.48,4.82,2024-01-24,YT_Neo_23
4.71,10.47,1.16,0.11,93.12,1.19,5.1,2024-01-25,YT_Neo_23
4.75,8.51,0.85,15.83,95.42,2.03,2.99,2024-01-26,YT_Neo_23
1.17,5.96,-2.1,3.15,89.58,3.47,3.78,2024-01-27,YT_Neo_23
5.04,14.95,-2.58,0.1,75.53,2.14,14.21,2024-01-28,YT_Neo_23
8.85,19.54,0.06,0.0,70.69,1.84,14.17,2024-01-29,YT_Neo_23
9.51,18.37,1.62,0.0,74.92,2.31,14.38,2024-01-30,YT_Neo_23
11.89,21.33,4.52,0.0,72.33,2.16,14.11,2024-01-31,YT_Neo_23
13.55,21.22,7.7,0.0,72.91,4.5,13.56,2024-02-01,YT_Neo_23
14.33,20.17,9.97,5.48,90.39,4.49,7.34,2024-02-02,YT_Neo_23
12.85,15.21,9.45,6.73,89.12,4.08,9.07,2024-02-03,YT_Neo_23
8.52,11.39,5.63,3.5,88.49,4.3,4.7,2024-02-04,YT_Neo_23
6.27,12.47,1.9,0.0,76.3,3.3,13.74,2024-02-05,YT_Neo_23
7.75,15.65,0.91,0.0,73.93,1.92,12.62,2024-02-06,YT_Neo_23
10.85,16.2,6.7,0.02,73.04,4.66,9.44,2024-02-07,YT_Neo_23
12.35,19.72,7.32,0.0,63.16,5.49,16.47,2024-02-08,YT_Neo_23
10.39,18.71,4.74,0.0,58.88,3.59,6.66,2024-02-09,YT_Neo_23
6.28,10.68,2.91,0.16,72.62,3.46,7.42,2024-02-10,YT_Neo_23
2.44,5.65,0.65,18.13,84.36,5.42,3.2,2024-02-11,YT_Neo_23
2.64,8.18,-0.86,5.04,76.17,2.88,16.11,2024-02-12,YT_Neo_23
4.95,13.6,-2.53,0.45,69.29,2.78,17.07,2024-02-13,YT_Neo_23
9.47,18.36,1.95,0.23,79.62,4.68,16.55,2024-02-14,YT_Neo_23
8.11,14.22,2.44,0.0,77.42,2.79,16.16,2024-02-15,YT_Neo_23
4.47,8.56,-1.72,0.01,71.94,5.4,14.56,2024-02-16,YT_Neo_23
-2.18,2.28,-4.96,0.0,58.0,3.64,8.48,2024-02-17,YT_Neo_23
2.58,11.9,-4.56,0.0,61.99,2.59,18.51,2024-02-18,YT_Neo_23
7.36,16.08,-0.16,0.0,63.74,3.2,17.64,2024-02-19,YT_Neo_23
12.69,23.15,3.81,0.0,64.96,2.87,17.36,2024-02-20,YT_Neo_23
14.68,23.73,7.23,0.0,72.1,3.59,15.48,2024-02-21,YT_Neo_23
13.65,20.81,7.36,0.0,70.4,4.99,17.44,2024-02-22,YT_Neo_23
11.02,19.72,3.86,0.0,57.61,3.3,18.61,2024-02-23,YT_Neo_23
12.56,21.78,3.38,0.0,51.11,3.19,18.7,2024-02-24,YT_Neo_23
15.22,22.26,7.93,0.0,57.79,2.59,18.56,2024-02-25,YT_Neo_23
17.76,28.71,7.95,0.0,51.57,3.94,13.94,2024-02-26,YT_Neo_23
17.79,28.08,0.91,0.0,51.02,5.93,9.72,2024-02-27,YT_Neo_23
1.65,7.97,-3.51,0.0,42.91,4.48,18.4,2024-02-28,YT_Neo_23
4.65,12.47,-1.9,3.84,62.28,3.3,6.39,2024-02-29,YT_Neo_23
7.66,16.14,2.84,0.28,82.18,3.47,14.9,2024-03-01,YT_Neo_23
15.31,25.18,7.41,0.09,63.23,5.19,20.1,2024-03-02,YT_Neo_23
17.6,26.79,10.27,0.0,66.95,5.2,19.19,2024-03-03,YT_Neo_23
17.75,24.43,10.84,0.0,66.98,4.18,17.73,2024-03-04,YT_Neo_23
11.29,18.35,5.17,0.0,71.45,3.28,19.64,2024-03-05,YT_Neo_23
12.93,21.55,5.35,0.0,75.46,1.79,16.48,2024-03-06,YT_Neo_23
17.63,24.15,13.54,1.86,78.17,4.69,14.43,2024-03-07,YT_Neo_23
7.43,12.79,1.29,14.65,86.74,5.21,2.69,2024-03-08,YT_Neo_23
6.12,12.38,1.06,0.03,56.14,3.54,20.3,2024-03-09,YT_Neo_23
9.3,18.87,0.39,0.0,55.62,2.59,21.9,2024-03-10,YT_Neo_23
12.36,21.19,3.96,0.0,58.99,4.6,20.85,2024-03-11,YT_Neo_23
15.42,24.2,8.68,0.0,69.82,4.94,19.66,2024-03-12,YT_Neo_23
18.65,27.16,10.97,0.0,71.76,5.03,21.14,2024-03-13,YT_Neo_23
18.55,25.94,12.03,0.71,67.61,3.32,18.7,2024-03-14,YT_Neo_23
12.43,18.42,7.99,0.05,66.65,4.0,9.73,2024-03-15,YT_Neo_23
12.72,18.92,5.81,0.55,64.94,1.34,9.65,2024-03-16,YT_Neo_23
12.12,17.97,4.91,0.05,48.43,3.79,21.69,2024-03-17,YT_Neo_23
5.86,12.34,0.38,0.0,45.34,3.03,23.35,2024-03-18,YT_Neo_23
11.56,22.38,1.35,0.01,50.72,4.49,23.31,2024-03-19,YT_Neo_23
16.04,25.41,7.7,1.1,66.56,2.9,17.96,2024-03-20,YT_Neo_23
14.09,17.75,11.25,20.13,90.57,1.99,6.85,2024-03-21,YT_Neo_23
13.69,20.32,6.18,1.2,77.36,3.51,12.01,2024-03-22,YT_Neo_23
9.51,17.41,1.07,0.0,68.1,3.44,20.69,2024-03-23,YT_Neo_23
13.91,17.62,10.83,5.33,84.79,7.42,5.06,2024-03-24,YT_Neo_23
10.71,17.26,0.74,0.01,57.55,5.5,17.54,2024-03-25,YT_Neo_23
4.3,11.22,-0.53,0.0,50.39,4.01,24.15,2024-03-26,YT_Neo_23
4.31,10.63,-1.44,1.43,68.36,1.55,6.88,2024-03-27,YT_Neo_23
11.1,20.44,0.94,0.0,65.68,2.95,24.46,2024-03-28,YT_Neo_23
15.44,20.46,9.89,0.01,76.27,6.33,10.9,2024-03-29,YT_Neo_23
18.24,24.2,11.67,0.0,74.08,3.17,16.44,2024-03-30,YT_Neo_23
20.03,26.62,16.05,0.01,83.82,4.81,11.81,2024-03-31,YT_Neo_23
19.58,23.16,15.09,14.12,91.5,2.99,7.71,2024-04-01,YT_Neo_23
10.43,15.19,5.83,2.72,64.81,5.1,16.07,2024-04-02,YT_Neo_23
10.94,17.54,5.65,0.0,45.16,3.83,26.31,2024-04-03,YT_Neo_23
13.03,21.77,3.78,0.0,48.47,1.83,22.97,2024-04-04,YT_Neo_23
16.93,27.24,7.63,0.0,55.8,3.34,24.82,2024-04-05,YT_Neo_23
17.66,24.79,10.94,3.66,71.15,5.13,20.82,2024-04-06,YT_Neo_23
14.67,22.92,7.41,0.0,37.65,3.72,27.33,2024-04-07,YT_Neo_23
14.57,22.88,6.59,0.01,56.91,2.28,22.85,2024-04-08,YT_Neo_23
16.46,23.04,11.6,3.87,57.13,4.7,12.83,2024-04-09,YT_Neo_23
13.78,17.5,10.14,5.0,62.18,3.48,9.03,2024-04-10,YT_Neo_23
13.45,19.92,8.04,0.0,45.07,4.22,27.11,2024-04-11,YT_Neo_23
17.09,26.17,7.01,0.0,49.13,2.87,25.08,2024-04-12,YT_Neo_23
20.15,27.74,12.73,0.0,60.53,5.65,24.4,2024-04-13,YT_Neo_23
22.84,32.11,14.66,0.0,63.16,4.63,26.04,2024-04-14,YT_Neo_23
21.33,24.34,18.16,2.08,86.39,5.61,7.86,2024-04-15,YT_Neo_23
22.27,28.41,17.34,0.78,55.82,4.92,27.57,2024-04-16,YT_Neo_23
22.84,30.79,13.39,0.0,58.46,3.98,24.85,2024-04-17,YT_Neo_23
18.85,23.26,11.08,0.0,68.74,5.31,15.64,2024-04-18,YT_Neo_23
12.89,18.09,7.14,0.5,44.91,3.62,19.61,2024-04-19,YT_Neo_23
12.15,18.13,7.32,1.07,51.95,3.75,10.46,2024-04-20,YT_Neo_23
12.42,18.94,5.6,0.23,46.54,2.72,26.2,2024-04-21,YT_Neo_23
14.5,22.38,5.59,0.0,55.91,4.38,27.91,2024-04-22,YT_Neo_23
19.55,27.47,12.21,0.0,63.66,4.48,22.94,2024-04-23,YT_Neo_23
19.71,25.57,14.12,0.27,65.43,3.79,17.06,2024-04-24,YT_Neo_23
21.68,24.94,18.69,6.14,85.12,4.99,13.8,2024-04-25,YT_Neo_23
23.8,29.62,19.66,2.46,68.88,6.36,25.26,2024-04-26,YT_Neo_23
23.59,28.24,20.08,30.68,81.75,6.91,8.68,2024-04-27,YT_Neo_23
20.51,25.21,15.03,6.44,68.53,3.79,15.61,2024-04-28,YT_Neo_23
19.45,27.26,10.9,0.0,60.66,1.85,28.49,2024-04-29,YT_Neo_23
22.57,29.01,15.52,6.27,78.75,4.95,24.85,2024-04-30,YT_Neo_23
22.37,26.0,19.51,10.86,84.97,4.62,22.42,2024-05-01,YT_Neo_23
21.71,26.45,15.57,8.8,83.67,3.37,12.72,2024-05-02,YT_Neo_23
20.56,25.9,14.5,0.63,82.0,3.29,18.13,2024-05-03,YT_Neo_23
19.49,22.91,16.57,15.95,85.21,2.47,10.94,2024-05-04,YT_Neo_23
18.17,23.32,14.93,8.64,87.51,2.45,15.03,2024-05-05,YT_Neo_23
22.62,28.13,16.46,18.56,85.77,5.54,10.9,2024-05-06,YT_Neo_23
20.23,27.13,10.78,1.0,56.53,3.26,30.53,2024-05-07,YT_Neo_23
20.88,27.54,15.1,0.0,64.24,3.35,28.37,2024-05-08,YT_Neo_23
19.25,26.62,11.17,0.83,56.99,3.09,24.94,2024-05-09,YT_Neo_23
19.69,25.78,11.67,0.0,56.7,2.1,27.96,2024-05-10,YT_Neo_23
21.23,28.09,13.42,0.08,59.71,1.52,20.38,2024-05-11,YT_Neo_23
18.75,23.73,16.38,21.1,85.06,2.27,12.9,2024-05-12,YT_Neo_23
19.06,24.78,15.0,1.73,77.46,2.38,21.67,2024-05-13,YT_Neo_23
19.82,26.37,12.28,0.09,62.52,2.46,29.35,2024-05-14,YT_Neo_23
22.47,29.74,14.15,8.96,73.57,3.46,24.13,2024-05-15,YT_Neo_23
21.16,25.54,17.44,5.23,83.13,1.77,18.44,2024-05-16,YT_Neo_23
21.28,26.7,15.59,0.45,74.89,1.45,25.12,2024-05-17,YT_Neo_23
23.77,31.63,15.84,0.0,68.26,2.44,29.68,2024-05-18,YT_Neo_23
25.11,31.02,18.01,4.66,75.1,4.9,28.12,2024-05-19,YT_Neo_23
26.58,32.36,22.17,3.95,75.02,5.79,27.92,2024-05-20,YT_Neo_23
26.0,32.75,19.67,0.42,65.76,4.33,26.85,2024-05-21,YT_Neo_23
20.46,25.59,16.14,7.86,69.47,3.82,23.91,2024-05-22,YT_Neo_23
23.83,30.45,15.75,0.81,76.3,3.71,12.33,2024-05-23,YT_Neo_23
24.4,29.15,17.53,0.47,66.32,3.37,26.07,2024-05-24,YT_Neo_23
24.19,32.08,14.05,1.29,69.39,4.17,24.6,2024-05-25,YT_Neo_23
26.61,32.43,20.69,0.55,56.86,4.62,30.44,2024-05-26,YT_Neo_23
25.6,33.26,18.16,0.01,50.64,1.58,30.1,2024-05-27,YT_Neo_23
22.54,25.59,20.01,4.39,73.15,2.84,19.04,2024-05-28,YT_Neo_23
23.33,28.45,18.86,0.29,75.03,2.29,19.48,2024-05-29,YT_Neo_23
22.49,25.28,19.37,3.36,87.88,2.54,12.0,2024-05-30,YT_Neo_23
22.46,26.52,18.96,0.08,77.92,1.2,14.94,2024-05-31,YT_Neo_23
24.03,30.08,18.4,0.09,74.99,1.73,24.76,2024-06-01,YT_Neo_23
23.75,27.28,19.58,4.17,84.92,3.41,5.25,2024-06-02,YT_Neo_23
24.81,28.18,22.01,20.71,90.98,3.67,10.44,2024-06-03,YT_Neo_23
25.45,28.61,22.8,19.58,92.21,3.38,17.63,2024-06-04,YT_Neo_23
24.85,30.79,20.07,1.66,66.06,2.19,30.1,2024-06-05,YT_Neo_23
26.56,34.07,19.47,0.02,63.62,1.88,27.17,2024-06-06,YT_Neo_23
26.76,32.83,21.53,0.0,67.96,3.42,25.71,2024-06-07,YT_Neo_23
28.72,35.06,23.01,0.0,70.52,4.61,26.91,2024-06-08,YT_Neo_23
25.41,29.48,19.78,0.01,74.68,3.23,23.67,2024-06-09,YT_Neo_23
22.92,29.36,17.14,0.0,57.65,2.85,23.51,2024-06-10,YT_Neo_23
24.25,29.82,18.89,0.01,63.91,1.84,22.83,2024-06-11,YT_Neo_23
25.71,32.46,18.08,0.0,66.06,2.58,30.29,2024-06-12,YT_Neo_23
27.88,34.64,20.77,0.0,69.9,3.71,29.87,2024-06-13,YT_Neo_23
29.16,35.77,23.19,0.0,66.56,1.86,28.94,2024-06-14,YT_Neo_23
28.52,34.59,22.29,0.0,62.85,3.65,28.49,2024-06-15,YT_Neo_23
28.23,33.62,23.22,0.09,65.86,4.89,23.83,2024-06-16,YT_Neo_23
28.75,33.76,23.55,0.02,65.55,5.82,28.12,2024-06-17,YT_Neo_23
28.05,31.98,24.21,0.84,67.55,6.7,19.74,2024-06-18,YT_Neo_23
28.01,33.59,22.01,0.17,61.41,3.11,23.35,2024-06-19,YT_Neo_23
26.86,31.31,21.93,0.0,64.27,2.16,19.97,2024-06-20,YT_Neo_23
28.89,34.25,24.38,0.0,63.26,3.53,24.69,2024-06-21,YT_Neo_23
30.25,36.66,23.45,0.0,57.22,4.52,28.57,2024-06-22,YT_Neo_23
32.01,39.36,25.67,0.0,52.56,2.72,28.55,2024-06-23,YT_Neo_23
31.66,36.43,27.27,0.45,54.03,3.96,23.0,2024-06-24,YT_Neo_23
31.42,37.87,25.15,6.51,62.07,4.35,27.25,2024-06-25,YT_Neo_23
31.53,38.62,25.99,4.48,62.73,2.57,26.5,2024-06-26,YT_Neo_23
29.13,35.77,22.48,0.04,58.69,3.75,29.36,2024-06-27,YT_Neo_23
