T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN,date,studyName
-4.11,0.6,-9.66,3.0,92.99,2.7,7.61,2025-01-09,TCAP_2025_MANKS
-3.89,0.67,-8.54,0.35,91.12,3.32,11.1,2025-01-10,TCAP_2025_MANKS
-3.03,1.54,-8.2,0.38,90.17,2.38,4.95,2025-01-11,TCAP_2025_MANKS
-3.99,0.9,-12.47,1.2,83.32,3.4,8.87,2025-01-12,TCAP_2025_MANKS
-8.12,-0.47,-13.69,0.01,79.36,1.92,10.46,2025-01-13,TCAP_2025_MANKS
-7.9,-4.27,-13.08,0.01,84.03,2.54,11.05,2025-01-14,TCAP_2025_MANKS
-5.4,2.24,-12.69,0.12,81.65,2.44,11.06,2025-01-15,TCAP_2025_MANKS
0.5,6.81,-4.01,0.07,79.86,2.8,11.36,2025-01-16,TCAP_2025_MANKS
1.5,6.39,-3.2,1.26,77.26,4.95,11.04,2025-01-17,TCAP_2025_MANKS
-6.75,-3.59,-11.53,0.14,55.01,6.56,11.04,2025-01-18,TCAP_2025_MANKS
-12.22,-8.88,-15.49,0.0,61.36,3.25,12.5,2025-01-19,TCAP_2025_MANKS
-12.58,-10.26,-18.71,0.18,52.13,3.48,11.77,2025-01-20,TCAP_2025_MANKS
-12.57,-4.45,-20.85,0.0,62.61,3.97,11.79,2025-01-21,TCAP_2025_MANKS
-4.13,3.26,-10.18,0.0,74.6,3.68,9.87,2025-01-22,TCAP_2025_MANKS
-5.65,-2.95,-9.07,0.01,71.55,3.54,10.34,2025-01-23,TCAP_2025_MANKS
-2.93,7.18,-10.8,0.0,76.82,3.2,11.77,2025-01-24,TCAP_2025_MANKS
-0.26,4.37,-3.44,0.0,71.6,3.25,9.72,2025-01-25,TCAP_2025_MANKS
-2.5,0.74,-5.11,0.0,62.06,2.06,11.4,2025-01-26,TCAP_2025_MANKS
-0.7,7.89,-7.17,0.0,70.39,3.68,12.54,2025-01-27,TCAP_2025_MANKS
2.23,10.68,-2.75,0.0,73.89,2.96,12.16,2025-01-28,TCAP_2025_MANKS
3.32,11.93,-1.12,0.4,69.44,1.76,11.41,2025-01-29,TCAP_2025_MANKS
3.65,7.49,1.38,2.58,96.79,1.32,6.04,2025-01-30,TCAP_2025_MANKS
3.69,10.11,-0.69,9.52,78.54,4.37,12.05,2025-01-31,TCAP_2025_MANKS
4.02,11.6,-1.71,0.0,83.03,4.1,5.69,2025-02-01,TCAP_2025_MANKS
6.87,17.02,0.33,0.0,73.17,1.9,10.0,2025-02-02,TCAP_2025_MANKS
4.03,11.65,-4.21,0.0,79.47,4.6,10.64,2025-02-03,TCAP_2025_MANKS
-2.84,0.02,-4.88,0.0,70.06,4.12,4.63,2025-02-04,TCAP_2025_MANKS
-1.69,1.59,-4.2,0.01,74.03,1.84,3.12,2025-02-05,TCAP_2025_MANKS
0.74,6.06,-2.67,0.0,64.75,2.72,13.83,2025-02-06,TCAP_2025_MANKS
0.94,7.28,-2.46,0.01,70.51,3.88,8.01,2025-02-07,TCAP_2025_MANKS
-0.24,3.9,-4.74,0.01,71.99,4.58,13.78,2025-02-08,TCAP_2025_MANKS
-2.19,2.18,-5.0,0.0,61.05,2.27,11.0,2025-02-09,TCAP_2025_MANKS
-1.01,2.24,-3.46,0.0,66.0,2.84,5.98,2025-02-10,TCAP_2025_MANKS
-5.0,-2.33,-7.41,0.25,73.01,5.17,6.7,2025-02-11,TCAP_2025_MANKS
-9.32,-7.48,-12.43,3.66,76.54,5.24,6.55,2025-02-12,TCAP_2025_MANKS
-8.8,-1.98,-14.28,0.0,69.31,2.84,14.57,2025-02-13,TCAP_2025_MANKS
-1.64,5.66,-9.21,0.31,81.73,5.51,9.43,2025-02-14,TCAP_2025_MANKS
-2.07,1.3,-8.59,0.02,81.28,6.29,3.81,2025-02-15,TCAP_2025_MANKS
-9.49,-5.16,-13.72,0.0,64.76,4.88,14.97,2025-02-16,TCAP_2025_MANKS
-8.62,-3.14,-13.86,0.88,69.92,4.19,5.75,2025-02-17,TCAP_2025_MANKS
-16.52,-14.4,-18.28,2.7,74.63,5.62,5.29,2025-02-18,TCAP_2025_MANKS
-15.91,-11.6,-19.35,0.12,72.19,4.17,14.17,2025-02-19,TCAP_2025_MANKS
-15.18,-8.33,-22.09,0.01,73.82,1.84,15.75,2025-02-20,TCAP_2025_MANKS
-10.43,-3.56,-16.97,0.04,71.23,2.04,14.8,2025-02-21,TCAP_2025_MANKS
-3.02,6.66,-12.08,0.0,74.92,3.07,11.9,2025-02-22,TCAP_2025_MANKS
3.81,12.77,-2.38,0.0,74.56,2.48,16.27,2025-02-23,TCAP_2025_MANKS
7.19,18.2,-0.31,0.0,74.35,2.37,15.2,2025-02-24,TCAP_2025_MANKS
9.64,19.36,0.67,0.0,63.77,2.92,16.69,2025-02-25,TCAP_2025_MANKS
9.16,15.55,3.02,0.0,63.28,4.4,16.94,2025-02-26,TCAP_2025_MANKS
6.9,16.72,-1.07,0.0,62.98,3.21,17.47,2025-02-27,TCAP_2025_MANKS
7.78,18.94,-0.35,0.0,59.27,4.08,17.59,2025-02-28,TCAP_2025_MANKS
2.8,7.79,-0.83,0.0,61.89,2.58,16.38,2025-03-01,TCAP_2025_MANKS
5.56,15.47,-3.07,0.0,61.43,4.16,17.22,2025-03-02,TCAP_2025_MANKS
9.21,13.15,4.17,0.24,90.18,5.37,8.16,2025-03-03,TCAP_2025_MANKS
9.28,15.88,-0.37,5.83,80.49,6.69,2.37,2025-03-04,TCAP_2025_MANKS
0.95,7.17,-2.82,0.02,52.51,7.56,19.49,2025-03-05,TCAP_2025_MANKS
4.4,12.04,-1.81,0.02,55.83,3.77,10.56,2025-03-06,TCAP_2025_MANKS
4.6,8.68,-1.54,0.01,76.43,5.24,9.77,2025-03-07,TCAP_2025_MANKS
3.48,11.19,-4.03,0.0,64.45,1.75,18.98,2025-03-08,TCAP_2025_MANKS
7.56,17.59,-1.75,0.0,54.21,2.2,19.57,2025-03-09,TCAP_2025_MANKS
12.74,24.68,1.88,0.0,50.33,3.97,19.29,2025-03-10,TCAP_2025_MANKS
11.11,19.28,4.98,0.0,65.14,3.19,19.79,2025-03-11,TCAP_2025_MANKS
13.15,23.09,3.97,0.0,63.39,2.48,18.97,2025-03-12,TCAP_2025_MANKS
15.76,25.04,6.21,0.0,64.82,3.02,19.18,2025-03-13,TCAP_2025_MANKS
14.57,22.11,9.86,0.01,53.24,5.97,14.27,2025-03-14,TCAP_2025_MANKS
5.64,9.32,-0.56,0.0,49.2,6.26,12.93,2025-03-15,TCAP_2025_MANKS
4.76,13.79,-4.08,0.0,47.27,2.78,20.89,2025-03-16,TCAP_2025_MANKS
12.44,24.06,2.39,0.0,53.43,3.5,21.4,2025-03-17,TCAP_2025_MANKS
16.35,23.76,9.45,0.0,53.8,5.16,15.27,2025-03-18,TCAP_2025_MANKS
4.73,15.57,1.35,3.04,64.49,8.62,4.54,2025-03-19,TCAP_2025_MANKS
5.36,13.67,-4.04,0.0,45.13,3.91,22.55,2025-03-20,TCAP_2025_MANKS
9.9,17.53,5.55,0.0,46.97,4.96,19.39,2025-03-21,TCAP_2025_MANKS
11.7,19.06,4.49,0.06,46.22,3.17,17.8,2025-03-22,TCAP_2025_MANKS
10.92,16.35,4.71,0.45,49.71,4.75,22.33,2025-03-23,TCAP_2025_MANKS
11.9,21.27,4.17,0.0,47.79,2.8,16.54,2025-03-24,TCAP_2025_MANKS
13.49,21.8,6.86,0.06,64.23,2.47,17.28,2025-03-25,TCAP_2025_MANKS
13.88,22.47,5.47,0.0,50.4,3.19,17.86,2025-03-26,TCAP_2025_MANKS
18.41,24.7,11.6,4.79,71.84,6.07,19.77,2025-03-27,TCAP_2025_MANKS
19.6,25.96,14.77,0.21,68.91,6.54,21.59,2025-03-28,TCAP_2025_MANKS
17.13,26.71,5.77,0.05,68.98,6.36,7.37,2025-03-29,TCAP_2025_MANKS
5.68,10.52,2.82,0.66,64.38,5.12,14.02,2025-03-30,TCAP_2025_MANKS
8.1,14.51,3.07,0.0,57.47,2.38,23.21,2025-03-31,TCAP_2025_MANKS
12.86,19.48,6.09,14.75,76.33,6.19,7.92,2025-04-01,TCAP_2025_MANKS
14.02,17.9,7.35,9.91,70.49,4.06,15.1,2025-04-02,TCAP_2025_MANKS
8.62,13.77,5.39,0.23,69.23,2.61,16.79,2025-04-03,TCAP_2025_MANKS
8.59,12.9,4.7,6.49,84.37,3.18,5.08,2025-04-04,TCAP_2025_MANKS
4.61,9.03,1.51,0.04,50.83,6.18,18.44,2025-04-05,TCAP_2025_MANKS
6.21,13.43,-1.64,0.0,45.96,2.29,25.31,2025-04-06,TCAP_2025_MANKS
7.22,15.56,0.62,0.0,50.21,3.22,25.27,2025-04-07,TCAP_2025_MANKS
9.97,20.19,-1.08,0.0,52.14,4.06,23.1,2025-04-08,TCAP_2025_MANKS
16.15,24.82,9.82,0.0,50.42,4.39,20.15,2025-04-09,TCAP_2025_MANKS
14.81,21.72,7.68,0.0,44.96,4.15,23.16,2025-04-10,TCAP_2025_MANKS
13.11,20.95,4.87,0.0,52.3,2.2,25.85,2025-04-11,TCAP_2025_MANKS
17.87,26.6,7.85,0.0,52.11,6.14,24.07,2025-04-12,TCAP_2025_MANKS
20.35,29.1,13.93,0.0,52.45,5.43,19.93,2025-04-13,TCAP_2025_MANKS
12.99,18.23,6.85,0.0,40.09,5.06,21.97,2025-04-14,TCAP_2025_MANKS
11.14,19.71,2.0,0.0,39.62,2.76,27.01,2025-04-15,TCAP_2025_MANKS
17.74,26.77,8.22,3.51,47.51,5.59,22.34,2025-04-16,TCAP_2025_MANKS
24.01,32.84,16.76,3.43,62.37,6.34,24.3,2025-04-17,TCAP_2025_MANKS
12.88,22.02,7.65,0.44,60.18,4.29,13.04,2025-04-18,TCAP_2025_MANKS
9.85,14.29,5.66,1.42,56.1,3.27,19.69,2025-04-19,TCAP_2025_MANKS
7.45,10.18,4.71,10.32,84.39,3.86,6.62,2025-04-20,TCAP_2025_MANKS
15.06,25.54,3.63,0.04,66.73,3.08,25.5,2025-04-21,TCAP_2025_MANKS
19.65,28.14,10.6,3.86,64.23,4.09,23.27,2025-04-22,TCAP_2025_MANKS
19.2,23.93,14.17,6.24,85.17,2.89,13.85,2025-04-23,TCAP_2025_MANKS
18.68,22.96,14.49,0.96,84.69,2.7,12.59,2025-04-24,TCAP_2025_MANKS
15.34,21.28,10.26,11.98,77.37,3.55,9.77,2025-04-25,TCAP_2025_MANKS
13.58,18.02,9.23,1.25,77.83,3.3,8.64,2025-04-26,TCAP_2025_MANKS
19.5,26.58,12.0,0.23,82.4,4.54,6.09,2025-04-27,TCAP_2025_MANKS
22.89,29.2,15.0,12.64,73.34,6.36,18.01,2025-04-28,TCAP_2025_MANKS
14.29,21.05,7.59,0.1,55.84,3.54,26.82,2025-04-29,TCAP_2025_MANKS
14.59,18.3,11.07,2.56,83.48,0.97,10.8,2025-04-30,TCAP_2025_MANKS
16.95,22.3,12.08,1.96,71.58,2.95,18.24,2025-05-01,TCAP_2025_MANKS
13.87,18.51,8.59,1.19,66.03,3.73,17.79,2025-05-02,TCAP_2025_MANKS
13.46,21.03,5.08,0.0,59.53,2.54,27.82,2025-05-03,TCAP_2025_MANKS
15.42,23.5,7.18,0.0,55.02,1.51,28.36,2025-05-04,TCAP_2025_MANKS
17.33,25.05,8.9,0.0,52.15,1.51,28.21,2025-05-05,TCAP_2025_MANKS
17.55,24.81,10.84,2.26,63.63,2.01,20.32,2025-05-06,TCAP_2025_MANKS
16.02,19.71,11.57,9.99,80.52,2.17,10.75,2025-05-07,TCAP_2025_MANKS
18.04,23.92,11.57,1.75,72.74,2.17,23.46,2025-05-08,TCAP_2025_MANKS
19.41,27.03,11.92,0.01,62.62,2.3,29.04,2025-05-09,TCAP_2025_MANKS
20.21,29.2,11.93,0.0,48.43,1.79,28.66,2025-05-10,TCAP_2025_MANKS
20.99,29.35,11.9,0.0,47.89,1.92,28.16,2025-05-11,TCAP_2025_MANKS
21.52,29.42,13.09,0.0,50.41,1.98,29.32,2025-05-12,TCAP_2025_MANKS
22.97,30.71,13.83,0.0,55.84,3.49,29.45,2025-05-13,TCAP_2025_MANKS
25.3,32.56,17.61,0.0,66.89,4.38,26.91,2025-05-14,TCAP_2025_MANKS
22.44,28.32,15.89,0.0,41.08,5.05,27.8,2025-05-15,TCAP_2025_MANKS
20.69,27.3,13.45,0.01,40.97,4.81,27.41,2025-05-16,TCAP_2025_MANKS
19.24,27.69,11.66,0.02,43.0,2.58,28.79,2025-05-17,TCAP_2025_MANKS
20.17,26.57,13.08,7.26,67.33,6.39,22.11,2025-05-18,TCAP_2025_MANKS
23.74,29.64,16.29,22.87,75.03,4.29,13.96,2025-05-19,TCAP_2025_MANKS
16.38,22.13,11.53,1.72,56.94,5.11,24.61,2025-05-20,TCAP_2025_MANKS
17.38,24.45,9.76,0.51,54.67,2.29,27.26,2025-05-21,TCAP_2025_MANKS
17.34,24.47,10.51,0.0,54.93,2.54,28.73,2025-05-22,TCAP_2025_MANKS
17.51,24.07,9.69,3.31,59.55,3.22,15.16,2025-05-23,TCAP_2025_MANKS
17.96,23.09,13.7,14.94,76.82,4.07,19.67,2025-05-24,TCAP_2025_MANKS
16.58,21.16,13.99,15.84,84.69,4.25,9.23,2025-05-25,TCAP_2025_MANKS
13.82,15.99,10.6,19.73,85.9,3.83,4.48,2025-05-26,TCAP_2025_MANKS
13.74,17.43,10.71,0.82,84.43,1.6,8.12,2025-05-27,TCAP_2025_MANKS
14.95,19.67,9.99,8.64,79.74,1.54,18.54,2025-05-28,TCAP_2025_MANKS
16.49,22.2,11.65,7.4,74.61,2.57,19.96,2025-05-29,TCAP_2025_MANKS
18.33,25.14,10.26,0.0,63.79,1.73,28.99,2025-05-30,TCAP_2025_MANKS
21.88,30.64,14.09,0.02,61.2,3.06,28.08,2025-05-31,TCAP_2025_MANKS
22.0,29.37,14.0,0.0,62.4,1.77,28.32,2025-06-01,TCAP_2025_MANKS
23.74,30.14,15.52,3.26,71.99,4.03,29.24,2025-06-02,TCAP_2025_MANKS
19.82,24.11,12.54,23.26,88.82,4.12,4.43,2025-06-03,TCAP_2025_MANKS
17.36,23.62,10.75,0.24,73.5,2.23,20.39,2025-06-04,TCAP_2025_MANKS
19.12,24.81,13.07,0.08,77.12,1.87,14.31,2025-06-05,TCAP_2025_MANKS
21.99,27.24,16.9,3.59,75.77,1.89,19.61,2025-06-06,TCAP_2025_MANKS
22.46,27.3,16.84,9.98,71.6,1.71,25.61,2025-06-07,TCAP_2025_MANKS
19.93,25.98,14.16,1.93,67.2,2.78,21.85,2025-06-08,TCAP_2025_MANKS
19.96,27.01,13.22,0.0,56.98,3.3,29.61,2025-06-09,TCAP_2025_MANKS
23.02,30.9,14.57,0.1,50.26,1.46,28.44,2025-06-10,TCAP_2025_MANKS
24.95,31.25,19.88,0.0,64.74,3.49,27.37,2025-06-11,TCAP_2025_MANKS
22.22,26.33,18.05,0.08,79.79,2.66,22.52,2025-06-12,TCAP_2025_MANKS
24.06,29.55,17.61,0.21,72.73,1.27,22.04,2025-06-13,TCAP_2025_MANKS
24.63,28.7,19.57,2.06,80.51,2.27,21.77,2025-06-14,TCAP_2025_MANKS
25.92,31.42,21.1,0.08,71.0,1.38,26.24,2025-06-15,TCAP_2025_MANKS
25.81,32.16,18.84,5.51,66.77,2.41,26.27,2025-06-16,TCAP_2025_MANKS
23.94,27.39,20.74,20.11,88.54,3.5,8.93,2025-06-17,TCAP_2025_MANKS
23.75,28.59,19.38,5.68,76.02,3.14,23.33,2025-06-18,TCAP_2025_MANKS
26.08,32.13,18.69,0.0,64.12,2.51,30.0,2025-06-19,TCAP_2025_MANKS
29.3,35.0,23.75,0.0,69.63,6.29,29.37,2025-06-20,TCAP_2025_MANKS
29.16,34.26,24.54,0.0,67.33,7.5,28.62,2025-06-21,TCAP_2025_MANKS
29.09,33.69,25.05,0.0,62.69,7.71,29.62,2025-06-22,TCAP_2025_MANKS
28.51,33.76,25.23,21.28,73.27,4.87,19.54,2025-06-23,TCAP_2025_MANKS
27.14,31.71,23.4,15.22,81.23,2.82,15.52,2025-06-24,TCAP_2025_MANKS
27.52,32.42,22.82,1.53,75.2,4.04,28.12,2025-06-25,TCAP_2025_MANKS
26.48,30.07,23.37,0.35,79.28,3.13,23.3,2025-06-26,TCAP_2025_MANKS
27.36,32.27,22.49,0.08,74.33,2.42,28.92,2025-06-27,TCAP_2025_MANKS
27.46,32.8,22.07,0.05,76.25,3.1,29.18,2025-06-28,TCAP_2025_MANKS
28.7,33.75,24.26,2.16,66.37,1.94,20.58,2025-06-29,TCAP_2025_MANKS
25.4,29.2,22.39,10.26,79.06,2.38,20.1,2025-06-30,TCAP_2025_MANKS
25.54,31.34,18.73,0.0,60.38,1.39,30.57,2025-07-01,TCAP_2025_MANKS
27.01,33.69,19.29,0.0,61.99,3.13,28.51,2025-07-02,TCAP_2025_MANKS
27.98,33.86,21.47,0.0,65.89,3.32,29.47,2025-07-03,TCAP_2025_MANKS
17.01,25.54,8.61,0.0,55.45,1.6,18.1,2024-10-03,YT_Urb_25
19.24,27.32,13.73,0.04,53.17,1.48,12.2,2024-10-04,YT_Urb_25
20.6,29.51,12.53,1.19,66.4,3.42,16.05,2024-10-05,YT_Urb_25
19.52,26.66,11.3,0.0,57.38,3.75,17.75,2024-10-06,YT_Urb_25
13.4,22.09,6.59,0.0,51.19,1.9,18.1,2024-10-07,YT_Urb_25
14.12,23.35,6.53,0.0,50.24,1.23,16.86,2024-10-08,YT_Urb_25
16.6,26.48,8.5,0.0,50.45,1.34,16.43,2024-10-09,YT_Urb_25
16.28,26.14,7.59,0.0,57.19,1.19,16.04,2024-10-10,YT_Urb_25
17.29,27.41,9.0,0.0,56.99,2.37,16.18,2024-10-11,YT_Urb_25
18.77,27.12,12.84,0.01,67.43,2.68,12.35,2024-10-12,YT_Urb_25
15.93,22.22,10.22,0.01,58.51,5.28,14.32,2024-10-13,YT_Urb_25
10.82,16.09,6.53,0.0,58.62,3.88,13.02,2024-10-14,YT_Urb_25
6.63,10.96,2.67,0.09,66.92,3.81,10.07,2024-10-15,YT_Urb_25
7.75,15.73,0.27,0.0,56.57,2.15,16.47,2024-10-16,YT_Urb_25
9.29,18.39,1.92,0.0,50.57,1.71,16.38,2024-10-17,YT_Urb_25
10.88,20.51,2.91,0.0,56.75,2.04,16.04,2024-10-18,YT_Urb_25
13.08,22.73,6.77,0.0,54.92,1.26,15.1,2024-10-19,YT_Urb_25
13.97,24.44,5.73,0.0,54.02,2.04,14.8,2024-10-20,YT_Urb_25
15.03,25.18,7.3,0.0,54.84,2.2,14.55,2024-10-21,YT_Urb_25
16.31,25.29,8.53,0.14,50.78,4.47,9.36,2024-10-22,YT_Urb_25
13.57,20.3,6.37,0.5,63.69,2.99,9.7,2024-10-23,YT_Urb_25
11.2,19.16,3.25,1.7,58.41,1.93,15.02,2024-10-24,YT_Urb_25
14.23,22.39,8.14,1.63,65.14,3.06,9.25,2024-10-25,YT_Urb_25
9.49,17.96,3.65,0.0,55.96,2.91,14.74,2024-10-26,YT_Urb_25
8.99,18.09,1.38,0.0,56.68,1.56,14.38,2024-10-27,YT_Urb_25
12.1,18.75,3.88,0.0,64.1,3.58,9.37,2024-10-28,YT_Urb_25
20.71,27.51,16.27,0.0,65.29,6.54,12.1,2024-10-29,YT_Urb_25
21.17,26.51,17.61,0.01,61.61,6.93,10.56,2024-10-30,YT_Urb_25
16.03,20.7,6.4,11.54,68.61,5.97,6.39,2024-10-31,YT_Urb_25
8.01,15.06,2.13,0.0,61.09,1.4,13.62,2024-11-01,YT_Urb_25
8.61,17.78,1.4,0.02,66.15,2.28,12.37,2024-11-02,YT_Urb_25
13.67,19.11,6.76,4.83,71.57,4.23,3.14,2024-11-03,YT_Urb_25
18.25,20.61,16.84,62.01,90.08,5.71,2.93,2024-11-04,YT_Urb_25
18.13,20.63,14.77,11.43,90.45,5.35,2.82,2024-11-05,YT_Urb_25
11.8,17.3,6.16,0.03,83.78,1.87,5.54,2024-11-06,YT_Urb_25
9.42,16.12,5.12,0.0,80.7,2.17,11.75,2024-11-07,YT_Urb_25
8.94,15.88,3.0,0.0,76.94,1.68,9.87,2024-11-08,YT_Urb_25
10.79,17.31,5.41,7.62,73.68,3.51,3.46,2024-11-09,YT_Urb_25
13.12,20.05,7.33,1.68,79.77,3.85,10.14,2024-11-10,YT_Urb_25
9.04,16.99,3.31,0.01,75.08,3.61,11.64,2024-11-11,YT_Urb_25
6.04,12.2,1.42,0.0,75.71,2.89,7.45,2024-11-12,YT_Urb_25
8.17,13.0,3.35,6.32,83.84,4.32,6.14,2024-11-13,YT_Urb_25
10.54,13.82,6.28,3.67,85.88,3.93,1.97,2024-11-14,YT_Urb_25
8.36,13.3,4.09,0.01,82.81,1.76,7.69,2024-11-15,YT_Urb_25
7.99,13.5,3.13,0.0,83.53,2.87,5.25,2024-11-16,YT_Urb_25
10.75,15.67,6.93,0.51,90.31,2.71,4.5,2024-11-17,YT_Urb_25
13.85,19.01,10.65,8.74,91.38,3.8,2.95,2024-11-18,YT_Urb_25
13.79,18.83,7.16,0.88,79.5,4.49,10.03,2024-11-19,YT_Urb_25
6.66,12.02,2.43,2.26,66.58,4.73,8.07,2024-11-20,YT_Urb_25
1.8,3.83,-1.45,3.08,76.8,7.18,3.28,2024-11-21,YT_Urb_25
5.54,8.69,1.87,0.13,82.7,4.43,3.37,2024-11-22,YT_Urb_25
3.12,7.68,1.29,0.0,85.05,2.14,4.2,2024-11-23,YT_Urb_25
7.42,14.43,1.45,0.0,80.48,3.75,7.77,2024-11-24,YT_Urb_25
9.9,14.6,0.42,0.0,84.48,4.95,3.02,2024-11-25,YT_Urb_25
0.86,6.28,-4.89,0.0,67.0,2.34,9.86,2024-11-26,YT_Urb_25
1.86,4.38,0.41,7.53,84.61,1.91,1.56,2024-11-27,YT_Urb_25
-1.06,2.71,-5.15,0.0,78.08,3.96,4.14,2024-11-28,YT_Urb_25
-4.8,-1.81,-6.66,0.0,66.47,4.54,5.42,2024-11-29,YT_Urb_25
-4.32,-1.59,-6.71,0.05,60.77,3.28,6.44,2024-11-30,YT_Urb_25
-5.94,-1.26,-9.14,0.0,66.38,2.93,10.03,2024-12-01,YT_Urb_25
-7.32,-3.6,-11.05,0.44,84.44,2.39,4.47,2024-12-02,YT_Urb_25
-6.16,-1.42,-9.81,0.0,83.91,3.2,4.97,2024-12-03,YT_Urb_25
-0.49,7.77,-6.99,0.02,75.04,6.67,5.65,2024-12-04,YT_Urb_25
-7.82,-3.24,-11.51,0.0,58.87,5.18,10.26,2024-12-05,YT_Urb_25
-5.83,0.14,-11.15,0.0,70.59,2.82,9.55,2024-12-06,YT_Urb_25
0.3,7.98,-6.32,0.0,81.44,4.16,9.03,2024-12-07,YT_Urb_25
5.0,11.54,2.09,2.01,96.56,4.31,8.89,2024-12-08,YT_Urb_25
6.64,11.76,2.27,2.24,84.37,2.79,7.96,2024-12-09,YT_Urb_25
0.21,4.27,-2.88,0.0,81.18,3.19,3.78,2024-12-10,YT_Urb_25
-2.82,2.09,-7.25,0.03,68.39,4.9,6.03,2024-12-11,YT_Urb_25
-8.47,-7.25,-10.01,2.48,62.35,3.07,3.57,2024-12-12,YT_Urb_25
-5.59,-0.32,-10.11,0.0,74.65,3.97,5.27,2024-12-13,YT_Urb_25
-0.83,3.79,-5.79,11.04,90.64,4.28,3.18,2024-12-14,YT_Urb_25
4.11,8.59,1.08,1.3,95.81,2.38,3.84,2024-12-15,YT_Urb_25
6.85,15.3,-0.07,2.79,92.97,4.07,6.11,2024-12-16,YT_Urb_25
2.36,7.5,-2.2,0.05,79.49,2.05,6.67,2024-12-17,YT_Urb_25
0.21,5.28,-5.43,0.64,80.51,3.64,4.38,2024-12-18,YT_Urb_25
-1.1,2.33,-4.83,0.05,75.53,2.74,6.37,2024-12-19,YT_Urb_25
-1.06,3.05,-4.04,0.24,82.73,5.55,4.15,2024-12-20,YT_Urb_25
-3.1,1.46,-5.24,0.0,72.37,1.96,8.39,2024-12-21,YT_Urb_25
-1.58,3.65,-5.35,0.0,75.18,3.48,6.69,2024-12-22,YT_Urb_25
1.14,3.86,-2.24,0.03,84.97,4.35,3.24,2024-12-23,YT_Urb_25
1.66,6.87,-0.84,0.19,91.43,2.48,2.8,2024-12-24,YT_Urb_25
2.48,5.65,-0.16,2.4,96.66,2.09,1.9,2024-12-25,YT_Urb_25
6.6,10.95,3.29,0.41,92.26,2.76,3.86,2024-12-26,YT_Urb_25
9.27,11.94,5.91,2.72,94.34,4.66,2.05,2024-12-27,YT_Urb_25
9.66,13.67,5.83,3.9,92.73,2.1,6.75,2024-12-28,YT_Urb_25
6.67,9.89,3.37,20.8,91.77,5.71,2.78,2024-12-29,YT_Urb_25
3.85,6.51,1.04,4.7,90.29,2.79,6.18,2024-12-30,YT_Urb_25
3.19,5.5,-1.09,8.66,89.41,6.03,2.48,2024-12-31,YT_Urb_25
-1.8,2.35,-5.05,0.0,71.33,4.82,6.8,2025-01-01,YT_Urb_25
-0.66,4.93,-5.12,3.53,78.95,2.26,7.72,2025-01-02,YT_Urb_25
-4.45,-1.48,-6.53,0.0,71.72,5.07,9.26,2025-01-03,YT_Urb_25
-5.98,-3.41,-8.9,0.0,63.22,3.05,6.74,2025-01-04,YT_Urb_25
-5.5,-4.13,-6.5,8.41,74.75,3.78,3.34,2025-01-05,YT_Urb_25
-3.79,-0.31,-7.75,1.69,85.19,5.13,2.87,2025-01-06,YT_Urb_25
-7.1,-2.16,-10.4,0.0,83.56,2.47,4.8,2025-01-07,YT_Urb_25
-8.33,-2.48,-12.13,0.0,80.05,2.43,9.05,2025-01-08,YT_Urb_25
-7.95,-1.59,-12.77,0.0,86.92,2.56,8.42,2025-01-09,YT_Urb_25
-4.32,-1.64,-6.83,4.21,93.33,2.97,1.45,2025-01-10,YT_Urb_25
-3.71,-0.11,-6.77,0.06,86.52,3.14,5.85,2025-01-11,YT_Urb_25
-2.19,3.3,-6.84,0.14,87.7,4.39,3.58,2025-01-12,YT_Urb_25
-9.85,-5.28,-13.18,0.0,79.12,4.21,10.6,2025-01-13,YT_Urb_25
-10.17,-5.17,-14.5,0.38,78.51,4.15,10.03,2025-01-14,YT_Urb_25
-10.67,-5.15,-15.41,0.0,82.23,2.55,9.67,2025-01-15,YT_Urb_25
-3.12,3.01,-7.2,0.0,89.21,3.81,10.48,2025-01-16,YT_Urb_25
1.27,7.27,-6.3,0.6,89.11,5.43,8.07,2025-01-17,YT_Urb_25
-0.8,3.79,-5.02,0.92,71.02,4.88,9.52,2025-01-18,YT_Urb_25
-11.78,-5.82,-17.55,0.0,53.55,6.12,7.92,2025-01-19,YT_Urb_25
-14.19,-9.22,-19.82,0.02,69.36,3.46,11.69,2025-01-20,YT_Urb_25
-18.18,-14.53,-20.99,0.0,68.64,3.63,11.3,2025-01-21,YT_Urb_25
-10.41,-3.31,-19.68,0.01,71.37,5.04,9.56,2025-01-22,YT_Urb_25
-6.19,-1.37,-12.95,0.16,78.6,3.95,6.97,2025-01-23,YT_Urb_25
-9.64,-4.1,-15.2,0.01,77.83,3.08,10.06,2025-01-24,YT_Urb_25
-1.86,3.8,-7.75,0.0,84.32,3.28,8.18,2025-01-25,YT_Urb_25
-3.42,-0.45,-7.21,0.0,72.55,2.26,8.36,2025-01-26,YT_Urb_25
-2.79,3.83,-10.78,0.0,71.23,5.09,12.11,2025-01-27,YT_Urb_25
1.84,7.14,-4.16,0.0,79.51,5.03,11.97,2025-01-28,YT_Urb_25
1.99,8.16,-0.78,0.0,79.69,3.66,12.33,2025-01-29,YT_Urb_25
